# x_m,y_m,w_tr_right_m,w_tr_left_m
9.4700,4.5600,0.6000,0.6000
9.4600,4.5500,0.5900,0.5900
9.4500,4.5500,0.5920,0.5920
9.4400,4.5500,0.5939,0.5939
9.4300,4.5500,0.5959,0.5959
9.4200,4.5500,0.5979,0.5979
9.4100,4.5500,0.5998,0.5998
9.4000,4.5500,0.6000,0.6000
9.3900,4.5400,0.5920,0.5920
9.3800,4.5400,0.5939,0.5939
9.3700,4.5400,0.5959,0.5959
9.3600,4.5400,0.5979,0.5979
9.3500,4.5400,0.5998,0.5998
9.3400,4.5400,0.6018,0.6018
9.3300,4.5400,0.6038,0.6038
9.3200,4.5300,0.5958,0.5958
9.3100,4.5300,0.5977,0.5977
9.3000,4.5300,0.5997,0.5997
9.2900,4.5300,0.6017,0.6017
9.2800,4.5300,0.6036,0.6036
9.2700,4.5300,0.6056,0.6056
9.2600,4.5300,0.6076,0.6076
9.2500,4.5200,0.5995,0.5995
9.2400,4.5200,0.6015,0.6015
9.2300,4.5200,0.6035,0.6035
9.2200,4.5200,0.6054,0.6054
9.2100,4.5200,0.6074,0.6074
9.2000,4.5200,0.6094,0.6094
9.1900,4.5100,0.6013,0.6013
9.1800,4.5100,0.6033,0.6033
9.1700,4.5100,0.6053,0.6053
9.1600,4.5100,0.6073,0.6073
9.1500,4.5100,0.6092,0.6092
9.1400,4.5000,0.6012,0.6012
9.1300,4.5000,0.6032,0.6032
9.1200,4.5000,0.6072,0.6072
9.1100,4.5000,0.6092,0.6092
9.1000,4.5000,0.6112,0.6112
9.0900,4.5000,0.6132,0.6132
9.0800,4.4900,0.6056,0.6056
9.0700,4.4900,0.6076,0.6076
9.0600,4.4900,0.6095,0.6095
9.0500,4.4900,0.6115,0.6115
9.0400,4.4900,0.6135,0.6135
9.0300,4.4800,0.6054,0.6054
9.0200,4.4800,0.6074,0.6074
9.0100,4.4800,0.6094,0.6094
9.0000,4.4800,0.6113,0.6113
8.9900,4.4800,0.6133,0.6133
8.9800,4.4800,0.6153,0.6153
8.9700,4.4700,0.6073,0.6073
8.9600,4.4700,0.6092,0.6092
8.9500,4.4700,0.6112,0.6112
8.9400,4.4700,0.6132,0.6132
8.9300,4.4600,0.6072,0.6072
8.9200,4.4600,0.6112,0.6112
8.9100,4.4600,0.6132,0.6132
8.9000,4.4600,0.6151,0.6151
8.8900,4.4500,0.6112,0.6112
8.8800,4.4500,0.6132,0.6132
8.8700,4.4400,0.6072,0.6072
8.8600,4.4400,0.6132,0.6132
8.8500,4.4300,0.6072,0.6072
8.8400,4.4300,0.6132,0.6132
8.8300,4.4300,0.6151,0.6151
8.8200,4.4200,0.6132,0.6132
8.8100,4.4200,0.6151,0.6151
8.8000,4.4100,0.6132,0.6132
8.7900,4.4100,0.6151,0.6151
8.7800,4.4100,0.6212,0.6212
8.7700,4.4000,0.6132,0.6132
8.7600,4.4000,0.6151,0.6151
8.7500,4.4000,0.6212,0.6212
8.7400,4.3900,0.6132,0.6132
8.7300,4.3900,0.6151,0.6151
8.7200,4.3900,0.6212,0.6212
8.7100,4.3800,0.6151,0.6151
8.7000,4.3800,0.6212,0.6212
8.6900,4.3700,0.6151,0.6151
8.6800,4.3700,0.6212,0.6212
8.6700,4.3600,0.6192,0.6192
8.6600,4.3600,0.6251,0.6251
8.6500,4.3500,0.6212,0.6212
8.6400,4.3400,0.6192,0.6192
8.6300,4.3400,0.6253,0.6253
8.6200,4.3300,0.6233,0.6233
8.6100,4.3200,0.6214,0.6214
8.6000,4.3200,0.6274,0.6274
8.5900,4.3100,0.6255,0.6255
8.5800,4.3100,0.6315,0.6315
8.5700,4.3000,0.6296,0.6296
8.5600,4.2900,0.6276,0.6276
8.5500,4.2900,0.6337,0.6337
8.5400,4.2900,0.6397,0.6397
8.5300,4.2800,0.6378,0.6378
8.5200,4.2700,0.6358,0.6358
8.5100,4.2600,0.6339,0.6339
8.5000,4.2600,0.6380,0.6380
8.4900,4.2500,0.6380,0.6380
8.4800,4.2400,0.6380,0.6380
8.4700,4.2300,0.6378,0.6378
8.4600,4.2200,0.6358,0.6358
8.4500,4.2100,0.6339,0.6339
8.4400,4.2100,0.6339,0.6339
8.4300,4.2000,0.6358,0.6358
8.4200,4.1900,0.6378,0.6378
8.4100,4.1800,0.6380,0.6380
8.4000,4.1700,0.6380,0.6380
8.3900,4.1600,0.6380,0.6380
8.3800,4.1500,0.6380,0.6380
8.3700,4.1400,0.6380,0.6380
8.3600,4.1300,0.6380,0.6380
8.3500,4.1200,0.6380,0.6380
8.3400,4.1100,0.6380,0.6380
8.3300,4.1000,0.6380,0.6380
8.3200,4.0900,0.6380,0.6380
8.3100,4.0800,0.6380,0.6380
8.3000,4.0700,0.6380,0.6380
8.2900,4.0600,0.6380,0.6380
8.2800,4.0500,0.6380,0.6380
8.2700,4.0400,0.6380,0.6380
8.2700,4.0300,0.6339,0.6339
8.2600,4.0200,0.6358,0.6358
8.2500,4.0100,0.6378,0.6378
8.2400,4.0000,0.6397,0.6397
8.2300,3.9900,0.6416,0.6416
8.2300,3.9800,0.6356,0.6356
8.2200,3.9700,0.6375,0.6375
8.2100,3.9600,0.6395,0.6395
8.2000,3.9500,0.6414,0.6414
8.1900,3.9400,0.6433,0.6433
8.1900,3.9300,0.6373,0.6373
8.1800,3.9200,0.6393,0.6393
8.1700,3.9100,0.6412,0.6412
8.1600,3.9000,0.6431,0.6431
8.1500,3.8900,0.6471,0.6471
8.1400,3.8900,0.6459,0.6459
8.1300,3.8800,0.6479,0.6479
8.1200,3.8800,0.6418,0.6418
8.1100,3.8800,0.6358,0.6358
8.1000,3.8700,0.6378,0.6378
8.0900,3.8700,0.6317,0.6317
8.0800,3.8700,0.6257,0.6257
8.0700,3.8600,0.6276,0.6276
8.0600,3.8600,0.6216,0.6216
8.0500,3.8600,0.6156,0.6156
8.0400,3.8600,0.6095,0.6095
8.0300,3.8500,0.6115,0.6115
8.0200,3.8500,0.6054,0.6054
8.0100,3.8500,0.5994,0.5994
8.0000,3.8500,0.5934,0.5934
7.9900,3.8400,0.5953,0.5953
7.9800,3.8400,0.5893,0.5893
7.9700,3.8400,0.5833,0.5833
7.9600,3.8300,0.5852,0.5852
7.9500,3.8300,0.5812,0.5812
7.9400,3.8300,0.5792,0.5792
7.9300,3.8200,0.5873,0.5873
7.9200,3.8200,0.5853,0.5853
7.9100,3.8200,0.5833,0.5833
7.9000,3.8100,0.5913,0.5913
7.8900,3.8100,0.5894,0.5894
7.8800,3.8100,0.5874,0.5874
7.8700,3.8000,0.5954,0.5954
7.8600,3.8000,0.5935,0.5935
7.8500,3.8000,0.5915,0.5915
7.8400,3.7900,0.5995,0.5995
7.8300,3.7900,0.5976,0.5976
7.8200,3.7900,0.5956,0.5956
7.8100,3.7800,0.6036,0.6036
7.8000,3.7800,0.6017,0.6017
7.7900,3.7800,0.5997,0.5997
7.7800,3.7800,0.5977,0.5977
7.7700,3.7700,0.6058,0.6058
7.7600,3.7700,0.6038,0.6038
7.7500,3.7700,0.6018,0.6018
7.7400,3.7600,0.6098,0.6098
7.7300,3.7600,0.6079,0.6079
7.7200,3.7600,0.6059,0.6059
7.7100,3.7600,0.6039,0.6039
7.7000,3.7600,0.6020,0.6020
7.6900,3.7500,0.6100,0.6100
7.6800,3.7500,0.6100,0.6100
7.6700,3.7500,0.6100,0.6100
7.6600,3.7500,0.6100,0.6100
7.6500,3.7400,0.6200,0.6200
7.6400,3.7400,0.6220,0.6220
7.6300,3.7400,0.6239,0.6239
7.6200,3.7400,0.6259,0.6259
7.6200,3.7300,0.6359,0.6359
7.6200,3.7200,0.6459,0.6459
7.6100,3.7100,0.6579,0.6579
7.6100,3.7000,0.6679,0.6679
7.6100,3.7400,0.6279,0.6279
7.6000,3.7500,0.6198,0.6198
7.5900,3.7500,0.6218,0.6218
7.5800,3.7500,0.6238,0.6238
7.5700,3.7500,0.6258,0.6258
7.5600,3.7500,0.6277,0.6277
7.5500,3.7600,0.6197,0.6197
7.5400,3.7600,0.6217,0.6217
7.5300,3.7600,0.6236,0.6236
7.5200,3.7600,0.6256,0.6256
7.5100,3.7600,0.6276,0.6276
7.5000,3.7600,0.6295,0.6295
7.4900,3.7600,0.6315,0.6315
7.4800,3.7700,0.6235,0.6235
7.4700,3.7700,0.6254,0.6254
7.4600,3.7700,0.6274,0.6274
7.4500,3.7700,0.6294,0.6294
7.4400,3.7700,0.6313,0.6313
7.4300,3.7800,0.6233,0.6233
7.4200,3.7800,0.6253,0.6253
7.4100,3.7800,0.6273,0.6273
7.4000,3.7800,0.6292,0.6292
7.3900,3.7900,0.6212,0.6212
7.3800,3.7900,0.6232,0.6232
7.3700,3.7900,0.6251,0.6251
7.3600,3.7900,0.6291,0.6291
7.3500,3.7900,0.6352,0.6352
7.3400,3.8000,0.6332,0.6332
7.3300,3.8000,0.6371,0.6371
7.3200,3.8000,0.6431,0.6431
7.3100,3.8100,0.6412,0.6412
7.3000,3.8100,0.6472,0.6472
7.2900,3.8100,0.6533,0.6533
7.2800,3.8100,0.6591,0.6591
7.2700,3.8200,0.6571,0.6571
7.2600,3.8200,0.6632,0.6632
7.2500,3.8200,0.6692,0.6692
7.2400,3.8300,0.6673,0.6673
7.2300,3.8300,0.6733,0.6733
7.2200,3.8300,0.6793,0.6793
7.2100,3.8400,0.6774,0.6774
7.2000,3.8400,0.6834,0.6834
7.1900,3.8400,0.6894,0.6894
7.1800,3.8500,0.6875,0.6875
7.1700,3.8500,0.6810,0.6810
7.1600,3.8500,0.6731,0.6731
7.1500,3.8600,0.6671,0.6671
7.1400,3.8700,0.6591,0.6591
7.1300,3.8800,0.6571,0.6571
7.1200,3.8900,0.6511,0.6511
7.1100,3.9000,0.6492,0.6492
7.1000,3.9100,0.6472,0.6472
7.0900,3.9200,0.6453,0.6453
7.0900,3.9300,0.6513,0.6513
7.0800,3.9400,0.6494,0.6494
7.0700,3.9500,0.6474,0.6474
7.0700,3.9600,0.6535,0.6535
7.0600,3.9700,0.6515,0.6515
7.0500,3.9800,0.6496,0.6496
7.0500,3.9900,0.6556,0.6556
7.0400,4.0000,0.6537,0.6537
7.0400,4.0100,0.6597,0.6597
7.0400,4.0200,0.6655,0.6655
7.0300,4.0300,0.6638,0.6638
7.0300,4.0400,0.6614,0.6614
7.0300,4.0500,0.6554,0.6554
7.0200,4.0600,0.6573,0.6573
7.0200,4.0700,0.6513,0.6513
7.0100,4.0800,0.6533,0.6533
7.0100,4.0900,0.6472,0.6472
7.0000,4.1000,0.6492,0.6492
6.9900,4.1100,0.6511,0.6511
6.9800,4.1200,0.6552,0.6552
6.9800,4.1300,0.6492,0.6492
6.9700,4.1400,0.6511,0.6511
6.9700,4.1500,0.6471,0.6471
6.9600,4.1600,0.6492,0.6492
6.9600,4.1700,0.6431,0.6431
6.9500,4.1800,0.6471,0.6471
6.9400,4.1900,0.6511,0.6511
6.9400,4.2000,0.6471,0.6471
6.9300,4.2100,0.6551,0.6551
6.9300,4.2200,0.6511,0.6511
6.9200,4.2300,0.6571,0.6571
6.9200,4.2400,0.6511,0.6511
6.9200,4.2500,0.6471,0.6471
6.9100,4.2600,0.6511,0.6511
6.9100,4.2700,0.6471,0.6471
6.9100,4.2800,0.6451,0.6451
6.9000,4.2900,0.6492,0.6492
6.9000,4.3000,0.6431,0.6431
6.9000,4.3100,0.6371,0.6371
6.8900,4.3200,0.6451,0.6451
6.8900,4.3300,0.6432,0.6432
6.8900,4.3400,0.6412,0.6412
6.8900,4.3500,0.6371,0.6371
6.8800,4.3600,0.6451,0.6451
6.8800,4.3700,0.6431,0.6431
6.8800,4.3800,0.6371,0.6371
6.8800,4.3900,0.6351,0.6351
6.8700,4.4000,0.6371,0.6371
6.8700,4.4100,0.6351,0.6351
6.8700,4.4200,0.6332,0.6332
6.8700,4.4300,0.6291,0.6291
6.8600,4.4400,0.6351,0.6351
6.8600,4.4500,0.6332,0.6332
6.8600,4.4600,0.6312,0.6312
6.8600,4.4700,0.6292,0.6292
6.8600,4.4800,0.6273,0.6273
6.8500,4.4900,0.6353,0.6353
6.8500,4.5000,0.6333,0.6333
6.8500,4.5100,0.6313,0.6313
6.8500,4.5200,0.6294,0.6294
6.8500,4.5300,0.6274,0.6274
6.8500,4.5400,0.6254,0.6254
6.8400,4.5500,0.6335,0.6335
6.8400,4.5600,0.6315,0.6315
6.8400,4.5700,0.6295,0.6295
6.8400,4.5800,0.6276,0.6276
6.8400,4.5900,0.6256,0.6256
6.8300,4.6000,0.6336,0.6336
6.8300,4.6100,0.6317,0.6317
6.8300,4.6200,0.6297,0.6297
6.8300,4.6300,0.6277,0.6277
6.8300,4.6400,0.6258,0.6258
6.8200,4.6500,0.6338,0.6338
6.8200,4.6600,0.6318,0.6318
6.8200,4.6700,0.6298,0.6298
6.8200,4.6800,0.6279,0.6279
6.8200,4.6900,0.6259,0.6259
6.8200,4.7000,0.6239,0.6239
6.8200,4.7100,0.6220,0.6220
6.8100,4.7200,0.6300,0.6300
6.8100,4.7300,0.6300,0.6300
6.8100,4.7400,0.6300,0.6300
6.8100,4.7500,0.6300,0.6300
6.8100,4.7600,0.6300,0.6300
6.8100,4.7700,0.6300,0.6300
6.8100,4.7800,0.6300,0.6300
6.8100,4.7900,0.6300,0.6300
6.8100,4.8000,0.6300,0.6300
6.8100,4.8100,0.6300,0.6300
6.8100,4.8200,0.6300,0.6300
6.8100,4.8300,0.6300,0.6300
6.8100,4.8400,0.6300,0.6300
6.8100,4.8500,0.6300,0.6300
6.8100,4.8600,0.6300,0.6300
6.8200,4.8700,0.6200,0.6200
6.8200,4.8800,0.6200,0.6200
6.8200,4.8900,0.6200,0.6200
6.8200,4.9000,0.6200,0.6200
6.8200,4.9100,0.6200,0.6200
6.8200,4.9200,0.6200,0.6200
6.8200,4.9300,0.6200,0.6200
6.8200,4.9400,0.6220,0.6220
6.8200,4.9500,0.6239,0.6239
6.8200,4.9600,0.6259,0.6259
6.8300,4.9700,0.6179,0.6179
6.8300,4.9800,0.6198,0.6198
6.8300,4.9900,0.6200,0.6200
6.8300,5.0000,0.6200,0.6200
6.8300,5.0100,0.6200,0.6200
6.8300,5.0200,0.6220,0.6220
6.8300,5.0300,0.6239,0.6239
6.8400,5.0400,0.6159,0.6159
6.8400,5.0500,0.6179,0.6179
6.8400,5.0600,0.6198,0.6198
6.8400,5.0700,0.6218,0.6218
6.8400,5.0800,0.6238,0.6238
6.8400,5.0900,0.6258,0.6258
6.8500,5.1000,0.6177,0.6177
6.8500,5.1100,0.6197,0.6197
6.8500,5.1200,0.6217,0.6217
6.8500,5.1300,0.6236,0.6236
6.8500,5.1400,0.6256,0.6256
6.8600,5.1500,0.6176,0.6176
6.8600,5.1600,0.6195,0.6195
6.8600,5.1700,0.6215,0.6215
6.8600,5.1800,0.6235,0.6235
6.8700,5.1900,0.6154,0.6154
6.8700,5.2000,0.6174,0.6174
6.8700,5.2100,0.6194,0.6194
6.8700,5.2200,0.6213,0.6213
6.8800,5.2300,0.6133,0.6133
6.8800,5.2400,0.6153,0.6153
6.8800,5.2500,0.6173,0.6173
6.8800,5.2600,0.6192,0.6192
6.8900,5.2700,0.6112,0.6112
6.8900,5.2800,0.6132,0.6132
6.8900,5.2900,0.6151,0.6151
6.8900,5.3000,0.6192,0.6192
6.9000,5.3100,0.6112,0.6112
6.9000,5.3200,0.6132,0.6132
6.9000,5.3300,0.6151,0.6151
6.9000,5.3400,0.6212,0.6212
6.9000,5.3500,0.6272,0.6272
6.9100,5.3600,0.6251,0.6251
6.9100,5.3700,0.6291,0.6291
6.9100,5.3800,0.6352,0.6352
6.9200,5.3900,0.6332,0.6332
6.9200,5.4000,0.6371,0.6371
6.9200,5.4100,0.6431,0.6431
6.9200,5.4200,0.6492,0.6492
6.9300,5.4300,0.6451,0.6451
6.9300,5.4400,0.6471,0.6471
6.9400,5.4500,0.6431,0.6431
6.9400,5.4600,0.6471,0.6471
6.9400,5.4700,0.6511,0.6511
6.9400,5.4800,0.6571,0.6571
6.9500,5.4900,0.6552,0.6552
6.9500,5.5000,0.6612,0.6612
6.9600,5.5100,0.6593,0.6593
6.9600,5.5200,0.6653,0.6653
6.9600,5.5300,0.6711,0.6711
6.9700,5.5400,0.6694,0.6694
6.9800,5.5500,0.6675,0.6675
6.9900,5.5600,0.6655,0.6655
7.0000,5.5700,0.6636,0.6636
7.0000,5.5800,0.6696,0.6696
7.0100,5.5900,0.6677,0.6677
7.0200,5.6000,0.6658,0.6658
7.0200,5.6100,0.6718,0.6718
7.0300,5.6200,0.6698,0.6698
7.0300,5.6300,0.6711,0.6711
7.0400,5.6400,0.6731,0.6731
7.0500,5.6500,0.6720,0.6720
7.0500,5.6600,0.6716,0.6716
7.0600,5.6700,0.6720,0.6720
7.0700,5.6800,0.6720,0.6720
7.0800,5.6900,0.6739,0.6739
7.0900,5.7000,0.6759,0.6759
7.1000,5.7100,0.6759,0.6759
7.1100,5.7200,0.6739,0.6739
7.1100,5.7300,0.6737,0.6737
7.1200,5.7400,0.6757,0.6757
7.1300,5.7500,0.6776,0.6776
7.1400,5.7600,0.6795,0.6795
7.1500,5.7700,0.6800,0.6800
7.1600,5.7800,0.6800,0.6800
7.1700,5.7800,0.6778,0.6778
7.1800,5.7900,0.6798,0.6798
7.1900,5.8000,0.6800,0.6800
7.2000,5.8100,0.6819,0.6819
7.2100,5.8200,0.6817,0.6817
7.2200,5.8200,0.6778,0.6778
7.2300,5.8300,0.6798,0.6798
7.2400,5.8300,0.6737,0.6737
7.2500,5.8400,0.6757,0.6757
7.2600,5.8500,0.6776,0.6776
7.2700,5.8500,0.6716,0.6716
7.2800,5.8600,0.6735,0.6735
7.2900,5.8700,0.6754,0.6754
7.3000,5.8800,0.6774,0.6774
7.3100,5.8900,0.6793,0.6793
7.3200,5.8900,0.6733,0.6733
7.3300,5.9000,0.6752,0.6752
7.3400,5.9100,0.6772,0.6772
7.3500,5.9100,0.6711,0.6711
7.3600,5.9200,0.6731,0.6731
7.3700,5.9200,0.6691,0.6691
7.3800,5.9300,0.6711,0.6711
7.3900,5.9300,0.6651,0.6651
7.4000,5.9400,0.6691,0.6691
7.4100,5.9500,0.6731,0.6731
7.4200,5.9500,0.6691,0.6691
7.4300,5.9600,0.6771,0.6771
7.4400,5.9600,0.6711,0.6711
7.4500,5.9700,0.6731,0.6731
7.4600,5.9800,0.6772,0.6772
